"","long_start","long_end","lat_start","lat_end","center_long","center_lat","area","depth","lbl","tif","tab","long_dir","lat_dir","width","corrupt"
"9939",29.507404,25.718287,30.535915,0.7761641,27.6128455,15.65603955,112.7631781,-32768,"Radar_Images/tiff/s_0259xx/s_02593201_tiff.lbl","Radar_Images/tiff/s_0259xx/s_02593201_tiff.tif","Radar_Images/geom/s_0259xx/s_02593201_geom.tab","decreasing","decreasing",3838,"good"
"10992",247.09576,242.48896,15.83841,-20.97668,244.79236,-2.569135,169.5997566,-32768,"Radar_Images/tiff/s_0270xx/s_02705902_tiff.lbl","Radar_Images/tiff/s_0270xx/s_02705902_tiff.tif","Radar_Images/geom/s_0270xx/s_02705902_geom.tab","decreasing","decreasing",4749,"good"
"6326",219.81076,214.54078,59.6371,30.140275,217.17577,44.8886875,155.4476778,-32768,"Radar_Images/tiff/s_0162xx/s_01620701_tiff.lbl","Radar_Images/tiff/s_0162xx/s_01620701_tiff.tif","Radar_Images/geom/s_0162xx/s_01620701_geom.tab","decreasing","decreasing",3804,"good"
"18022",55.660152,43.649178,74.8703,29.76637,49.654665,52.318335,541.7421305,0.4128696322,"Radar_Images/tiff/s_0465xx/s_04652901_tiff.lbl","Radar_Images/tiff/s_0465xx/s_04652901_tiff.tif","Radar_Images/geom/s_0465xx/s_04652901_geom.tab","decreasing","decreasing",5825,"good"
"9293",114.34045,110.44046,29.712671,-0.904988,112.390455,14.4038415,119.4085639,-32768,"Radar_Images/tiff/s_0250xx/s_02501902_tiff.lbl","Radar_Images/tiff/s_0250xx/s_02501902_tiff.tif","Radar_Images/geom/s_0250xx/s_02501902_geom.tab","decreasing","decreasing",3949,"good"
"23773",197.14136,185.38042,74.804543,29.670601,191.26089,52.237572,530.8175838,0.4178569615,"Radar_Images/tiff/s_0617xx/s_06179401_tiff.lbl","Radar_Images/tiff/s_0617xx/s_06179401_tiff.tif","Radar_Images/geom/s_0617xx/s_06179401_geom.tab","decreasing","decreasing",5827,"good"
"10362",114.2895,104.93909,-2.482525,-61.90983,109.614295,-32.1961775,555.6696669,-32768,"Radar_Images/tiff/s_0264xx/s_02644401_tiff.lbl","Radar_Images/tiff/s_0264xx/s_02644401_tiff.tif","Radar_Images/geom/s_0264xx/s_02644401_geom.tab","decreasing","decreasing",7663,"good"
"13982",235.79324,227.08274,-3.50158,-59.68037,231.43799,-31.590975,489.3453503,-32768,"Radar_Images/tiff/s_0365xx/s_03659301_tiff.lbl","Radar_Images/tiff/s_0365xx/s_03659301_tiff.tif","Radar_Images/geom/s_0365xx/s_03659301_geom.tab","decreasing","decreasing",7245,"good"
"2796",188.66133,185.75588,12.91683,-10.78312,187.208605,1.066855,68.85901973,-32768,"Radar_Images/tiff/s_0067xx/s_00670101_tiff.lbl","Radar_Images/tiff/s_0067xx/s_00670101_tiff.tif","Radar_Images/geom/s_0067xx/s_00670101_geom.tab","decreasing","decreasing",3057,"good"
"7147",191.33989,24.211272,69.918304,72.994605,107.775581,71.4564545,514.1379347,0.1915521771,"Radar_Images/tiff/s_0182xx/s_01824501_tiff.lbl","Radar_Images/tiff/s_0182xx/s_01824501_tiff.tif","Radar_Images/geom/s_0182xx/s_01824501_geom.tab","decreasing","increasing",4717,"good"
"18498",245.34793,80.921869,-72.00627,-73.90056,163.1348995,-72.953415,311.4706431,0.06387685239,"Radar_Images/tiff/s_0472xx/s_04723401_tiff.lbl","Radar_Images/tiff/s_0472xx/s_04723401_tiff.tif","Radar_Images/geom/s_0472xx/s_04723401_geom.tab","decreasing","decreasing",4324,"good"
"22330",228.19312,177.18281,-86.80178,-61.5266,202.687965,-74.16419,1289.294767,0.2574048936,"Radar_Images/tiff/s_0572xx/s_05725201_tiff.lbl","Radar_Images/tiff/s_0572xx/s_05725201_tiff.tif","Radar_Images/geom/s_0572xx/s_05725201_geom.tab","decreasing","increasing",3402,"good"
"3216",125.17351,317.70057,-69.34686,-72.28786,41.43704,-70.81736,492.5379165,0.07050295174,"Radar_Images/tiff/s_0070xx/s_00707301_tiff.lbl","Radar_Images/tiff/s_0070xx/s_00707301_tiff.tif","Radar_Images/geom/s_0070xx/s_00707301_geom.tab","decreasing","decreasing",4882,"good"
"18623",267.40921,111.29028,74.959419,79.916512,189.349745,77.4379655,773.8960551,0.1102225706,"Radar_Images/tiff/s_0474xx/s_04743701_tiff.lbl","Radar_Images/tiff/s_0474xx/s_04743701_tiff.tif","Radar_Images/geom/s_0474xx/s_04743701_geom.tab","decreasing","increasing",3149,"good"
"1793",306.35678,290.01616,79.942101,38.148785,298.18647,59.045443,682.9286953,0.8000000119,"Radar_Images/tiff/s_0052xx/s_00524701_tiff.lbl","Radar_Images/tiff/s_0052xx/s_00524701_tiff.tif","Radar_Images/geom/s_0052xx/s_00524701_geom.tab","decreasing","decreasing",5411,"good"
"9419",132.00269,126.70428,48.620853,11.56988,129.353485,30.0953665,196.3112459,-32768,"Radar_Images/tiff/s_0252xx/s_02526901_tiff.lbl","Radar_Images/tiff/s_0252xx/s_02526901_tiff.tif","Radar_Images/geom/s_0252xx/s_02526901_geom.tab","decreasing","decreasing",4777,"good"
"8254",96.448265,91.323519,49.712429,14.937997,93.885892,32.325213,178.2101313,-32768,"Radar_Images/tiff/s_0221xx/s_02213201_tiff.lbl","Radar_Images/tiff/s_0221xx/s_02213201_tiff.tif","Radar_Images/geom/s_0221xx/s_02213201_geom.tab","decreasing","decreasing",4484,"good"
"13763",88.2608,287.2276,-71.88665,-77.91414,7.7442,-74.900395,970.6260027,0.04157335311,"Radar_Images/tiff/s_0363xx/s_03632101_tiff.lbl","Radar_Images/tiff/s_0363xx/s_03632101_tiff.tif","Radar_Images/geom/s_0363xx/s_03632101_geom.tab","decreasing","decreasing",3815,"good"
"18447",324.69572,159.30713,-71.8541,-73.9259,242.001425,-72.89,342.6520808,0.05904524773,"Radar_Images/tiff/s_0471xx/s_04715202_tiff.lbl","Radar_Images/tiff/s_0471xx/s_04715202_tiff.tif","Radar_Images/geom/s_0471xx/s_04715202_geom.tab","decreasing","decreasing",4345,"good"
"5639",209.19664,42.082255,72.967537,69.914105,125.6394475,-18.559179,29570.31689,-32768,"Radar_Images/tiff/s_0125xx/s_01256101_tiff.lbl","Radar_Images/tiff/s_0125xx/s_01256101_tiff.tif","Radar_Images/geom/s_0125xx/s_01256101_geom.tab","decreasing","increasing",4721,"good"
"2903",310.35916,305.54061,44.712734,9.9758631,307.949885,27.34429855,167.3813493,-32768,"Radar_Images/tiff/s_0067xx/s_00678903_tiff.lbl","Radar_Images/tiff/s_0067xx/s_00678903_tiff.tif","Radar_Images/geom/s_0067xx/s_00678903_geom.tab","decreasing","decreasing",4479,"good"
"12037",290.15078,281.017,0.0221836,-59.65321,285.58389,-29.8155132,545.0619166,-32768,"Radar_Images/tiff/s_0329xx/s_03297801_tiff.lbl","Radar_Images/tiff/s_0329xx/s_03297801_tiff.tif","Radar_Images/geom/s_0329xx/s_03297801_geom.tab","decreasing","decreasing",7696,"good"
"21373",10.988902,1.0762239,-19.78568,-69.75607,6.03256295,-44.770875,495.3403906,-32768,"Radar_Images/tiff/s_0556xx/s_05568201_tiff.lbl","Radar_Images/tiff/s_0556xx/s_05568201_tiff.tif","Radar_Images/geom/s_0556xx/s_05568201_geom.tab","decreasing","decreasing",6445,"good"
"10847",57.806995,251.3667,72.709671,70.114089,334.5868475,-18.58812,29527.24367,-32768,"Radar_Images/tiff/s_0269xx/s_02690001_tiff.lbl","Radar_Images/tiff/s_0269xx/s_02690001_tiff.tif","Radar_Images/geom/s_0269xx/s_02690001_geom.tab","decreasing","increasing",4725,"good"
"12081",262.17808,101.29653,-71.84338,-77.96625,181.737305,-74.904815,985.056816,0.04869313538,"Radar_Images/tiff/s_0330xx/s_03308401_tiff.lbl","Radar_Images/tiff/s_0330xx/s_03308401_tiff.tif","Radar_Images/geom/s_0330xx/s_03308401_geom.tab","decreasing","decreasing",3813,"good"
"22920",3.5996008,358.48004,-30.12665,-59.43492,1.0398204,-44.780785,150.0454702,-32768,"Radar_Images/tiff/s_0590xx/s_05909801_tiff.lbl","Radar_Images/tiff/s_0590xx/s_05909801_tiff.tif","Radar_Images/geom/s_0590xx/s_05909801_geom.tab","decreasing","decreasing",3779,"good"
"3501",344.63745,338.78514,61.854248,29.895287,341.711295,45.8747675,187.033747,0.6557029486,"Radar_Images/tiff/s_0073xx/s_00736802_tiff.lbl","Radar_Images/tiff/s_0073xx/s_00736802_tiff.tif","Radar_Images/geom/s_0073xx/s_00736802_geom.tab","decreasing","decreasing",4121,"good"
"9000",189.18008,185.41464,-0.154285,29.613531,187.29736,14.729623,112.0889251,-32768,"Radar_Images/tiff/s_0242xx/s_02429802_tiff.lbl","Radar_Images/tiff/s_0242xx/s_02429802_tiff.tif","Radar_Images/geom/s_0242xx/s_02429802_geom.tab","decreasing","increasing",3839,"good"
"10884",312.31448,308.51831,31.456385,1.6948376,310.416395,16.5756113,112.9798934,-32768,"Radar_Images/tiff/s_0269xx/s_02693702_tiff.lbl","Radar_Images/tiff/s_0269xx/s_02693702_tiff.tif","Radar_Images/geom/s_0269xx/s_02693702_geom.tab","decreasing","decreasing",3838,"good"
"22797",353.25333,341.54189,74.838295,29.708886,347.39761,52.2735905,528.5303657,0.8000000119,"Radar_Images/tiff/s_0588xx/s_05880801_tiff.lbl","Radar_Images/tiff/s_0588xx/s_05880801_tiff.tif","Radar_Images/geom/s_0588xx/s_05880801_geom.tab","decreasing","decreasing",5826,"good"
"9636",202.73134,24.916076,-53.12254,-56.13586,113.823708,-54.6292,535.8142913,0.4361545444,"Radar_Images/tiff/s_0255xx/s_02555701_tiff.lbl","Radar_Images/tiff/s_0255xx/s_02555701_tiff.tif","Radar_Images/geom/s_0255xx/s_02555701_geom.tab","decreasing","decreasing",9058,"good"
"11979",289.15664,280.01539,-0.028522,-59.71167,284.586015,-29.870096,545.5785767,-32768,"Radar_Images/tiff/s_0328xx/s_03283301_tiff.lbl","Radar_Images/tiff/s_0328xx/s_03283301_tiff.tif","Radar_Images/geom/s_0328xx/s_03283301_geom.tab","decreasing","decreasing",7697,"good"
"22443",179.7702,169.76699,-19.85593,-69.82889,174.768595,-44.84241,499.8900132,-32768,"Radar_Images/tiff/s_0580xx/s_05805001_tiff.lbl","Radar_Images/tiff/s_0580xx/s_05805001_tiff.tif","Radar_Images/geom/s_0580xx/s_05805001_geom.tab","decreasing","decreasing",6446,"good"
"10586",211.87592,44.945563,72.902863,69.971769,128.4107415,-18.562684,29558.17569,-32768,"Radar_Images/tiff/s_0266xx/s_02665701_tiff.lbl","Radar_Images/tiff/s_0266xx/s_02665701_tiff.tif","Radar_Images/geom/s_0266xx/s_02665701_geom.tab","decreasing","increasing",4721,"good"
"1888",182.2442,7.1877144,59.261574,62.301514,94.7159572,60.781544,532.1612128,0.6864879131,"Radar_Images/tiff/s_0055xx/s_00557402_tiff.lbl","Radar_Images/tiff/s_0055xx/s_00557402_tiff.tif","Radar_Images/geom/s_0055xx/s_00557402_geom.tab","decreasing","increasing",7472,"good"
"5794",211.27397,206.59456,50.686543,19.413299,208.934265,35.049921,146.3403307,-32768,"Radar_Images/tiff/s_0129xx/s_01293701_tiff.lbl","Radar_Images/tiff/s_0129xx/s_01293701_tiff.tif","Radar_Images/geom/s_0129xx/s_01293701_geom.tab","decreasing","decreasing",4032,"good"
"10737",278.41339,274.2559,31.29105,-1.04751,276.334645,15.12177,134.4472398,-32768,"Radar_Images/tiff/s_0267xx/s_02678001_tiff.lbl","Radar_Images/tiff/s_0267xx/s_02678001_tiff.tif","Radar_Images/geom/s_0267xx/s_02678001_geom.tab","decreasing","decreasing",4171,"good"
"3567",91.801787,284.65656,-69.42184,-72.12969,8.2291735,-70.775765,452.6042029,0.1196786165,"Radar_Images/tiff/s_0074xx/s_00741701_tiff.lbl","Radar_Images/tiff/s_0074xx/s_00741701_tiff.tif","Radar_Images/geom/s_0074xx/s_00741701_geom.tab","decreasing","decreasing",4891,"good"
"9844",277.85914,110.65061,-69.41199,-72.16583,194.254875,-70.78891,460.4655383,0.07491175085,"Radar_Images/tiff/s_0258xx/s_02583101_tiff.lbl","Radar_Images/tiff/s_0258xx/s_02583101_tiff.tif","Radar_Images/geom/s_0258xx/s_02583101_geom.tab","decreasing","decreasing",4888,"good"
"7234",122.46647,118.70552,29.780224,0.1136714,120.585995,14.9469477,111.574421,-32768,"Radar_Images/tiff/s_0184xx/s_01845201_tiff.lbl","Radar_Images/tiff/s_0184xx/s_01845201_tiff.tif","Radar_Images/geom/s_0184xx/s_01845201_geom.tab","decreasing","decreasing",3826,"good"
"20655",136.41845,126.43487,-69.79324,-19.81685,131.42666,-44.805045,498.9432877,-32768,"Radar_Images/tiff/s_0529xx/s_05299402_tiff.lbl","Radar_Images/tiff/s_0529xx/s_05299402_tiff.tif","Radar_Images/geom/s_0529xx/s_05299402_geom.tab","decreasing","increasing",6446,"good"
"19115",177.99767,174.01646,-9.929895,-39.71791,176.007065,-24.8239025,118.5923432,-32768,"Radar_Images/tiff/s_0483xx/s_04838401_tiff.lbl","Radar_Images/tiff/s_0483xx/s_04838401_tiff.tif","Radar_Images/geom/s_0483xx/s_04838401_geom.tab","decreasing","decreasing",3841,"good"
"4936",49.861071,232.25186,-53.23383,-55.96795,321.0564655,-54.60089,485.604896,-32768,"Radar_Images/tiff/s_0093xx/s_00930401_tiff.lbl","Radar_Images/tiff/s_0093xx/s_00930401_tiff.tif","Radar_Images/geom/s_0093xx/s_00930401_geom.tab","decreasing","decreasing",9065,"good"
"2966",224.55779,219.15828,59.733391,29.806693,221.858035,44.770042,161.5895051,-32768,"Radar_Images/tiff/s_0068xx/s_00684502_tiff.lbl","Radar_Images/tiff/s_0068xx/s_00684502_tiff.tif","Radar_Images/geom/s_0068xx/s_00684502_geom.tab","decreasing","decreasing",3860,"good"
"16953",162.83685,4.7579223,74.940163,80.037519,83.79738615,77.488841,805.7845706,0.08651787043,"Radar_Images/tiff/s_0443xx/s_04434202_tiff.lbl","Radar_Images/tiff/s_0443xx/s_04434202_tiff.tif","Radar_Images/geom/s_0443xx/s_04434202_geom.tab","decreasing","increasing",3147,"good"
"20143",69.196648,61.414917,-73.55656,-49.78712,65.3057825,-61.67184,184.9673881,0.1833592355,"Radar_Images/tiff/s_0509xx/s_05090001_tiff.lbl","Radar_Images/tiff/s_0509xx/s_05090001_tiff.tif","Radar_Images/geom/s_0509xx/s_05090001_geom.tab","decreasing","increasing",3074,"good"
"4011",21.32202,213.82605,-69.32462,-72.27161,297.574035,-70.798115,493.6089486,0.08500827849,"Radar_Images/tiff/s_0077xx/s_00773601_tiff.lbl","Radar_Images/tiff/s_0077xx/s_00773601_tiff.tif","Radar_Images/geom/s_0077xx/s_00773601_geom.tab","decreasing","decreasing",4887,"good"
"5036",172.60271,168.8198,24.731165,49.58028,170.711255,37.1557225,94.00196562,0.1457969099,"Radar_Images/tiff/s_0094xx/s_00946401_tiff.lbl","Radar_Images/tiff/s_0094xx/s_00946401_tiff.tif","Radar_Images/geom/s_0094xx/s_00946401_geom.tab","decreasing","increasing",3204,"good"
"23324",235.98571,232.10488,-34.71639,-5.122124,234.045295,-19.919257,114.8503153,-32768,"Radar_Images/tiff/s_0601xx/s_06016401_tiff.lbl","Radar_Images/tiff/s_0601xx/s_06016401_tiff.tif","Radar_Images/geom/s_0601xx/s_06016401_geom.tab","decreasing","increasing",3817,"good"
"718",349.51468,174.31067,62.286381,59.147688,261.912675,-29.2829655,30986.8102,-32768,"Radar_Images/tiff/s_0033xx/s_00331302_tiff.lbl","Radar_Images/tiff/s_0033xx/s_00331302_tiff.tif","Radar_Images/geom/s_0033xx/s_00331302_geom.tab","decreasing","increasing",7489,"good"
"19030",271.46127,259.39057,74.87397,29.766817,265.42592,52.3203935,544.4749117,0.1832176298,"Radar_Images/tiff/s_0482xx/s_04822202_tiff.lbl","Radar_Images/tiff/s_0482xx/s_04822202_tiff.tif","Radar_Images/geom/s_0482xx/s_04822202_geom.tab","decreasing","decreasing",5826,"good"
"196",125.76025,310.80371,62.289391,59.431208,38.28198,-29.1397005,30992.11939,-32768,"Radar_Images/tiff/s_0019xx/s_00196301_tiff.lbl","Radar_Images/tiff/s_0019xx/s_00196301_tiff.tif","Radar_Images/geom/s_0019xx/s_00196301_geom.tab","decreasing","increasing",7466,"good"
"14283",342.00815,180.2477,-71.86779,-77.98024,261.127925,-74.924015,988.7526626,0.09414315969,"Radar_Images/tiff/s_0369xx/s_03697101_tiff.lbl","Radar_Images/tiff/s_0369xx/s_03697101_tiff.tif","Radar_Images/geom/s_0369xx/s_03697101_geom.tab","decreasing","decreasing",3813,"good"
"16282",43.273647,31.571665,74.844063,29.737202,37.422656,52.2906325,527.8396755,0.0877404958,"Radar_Images/tiff/s_0411xx/s_04112301_tiff.lbl","Radar_Images/tiff/s_0411xx/s_04112301_tiff.tif","Radar_Images/geom/s_0411xx/s_04112301_geom.tab","decreasing","decreasing",5823,"good"
"9299",119.40495,115.51539,29.801081,-0.810914,117.46017,14.4950835,119.0671913,-32768,"Radar_Images/tiff/s_0250xx/s_02503201_tiff.lbl","Radar_Images/tiff/s_0250xx/s_02503201_tiff.tif","Radar_Images/geom/s_0250xx/s_02503201_geom.tab","decreasing","decreasing",3948,"good"
"7637",76.885002,67.917695,69.859589,29.485297,72.4013485,49.672443,362.0486713,0.2015523016,"Radar_Images/tiff/s_0195xx/s_01958801_tiff.lbl","Radar_Images/tiff/s_0195xx/s_01958801_tiff.tif","Radar_Images/geom/s_0195xx/s_01958801_geom.tab","decreasing","decreasing",5210,"good"
"19309",76.527863,280.39202,74.979057,79.864501,358.4599415,77.421779,762.7929174,0.3086624146,"Radar_Images/tiff/s_0488xx/s_04880202_tiff.lbl","Radar_Images/tiff/s_0488xx/s_04880202_tiff.tif","Radar_Images/geom/s_0488xx/s_04880202_geom.tab","decreasing","increasing",3153,"good"
"7195",337.66394,333.93082,29.744068,0.0821199,335.79738,14.91309395,110.7316117,-32768,"Radar_Images/tiff/s_0183xx/s_01836502_tiff.lbl","Radar_Images/tiff/s_0183xx/s_01836502_tiff.tif","Radar_Images/geom/s_0183xx/s_01836502_geom.tab","decreasing","decreasing",3825,"good"
"13557",180.8613,174.81812,-23.81756,-59.68002,177.83971,-41.74879,216.723301,-32768,"Radar_Images/tiff/s_0361xx/s_03610701_tiff.lbl","Radar_Images/tiff/s_0361xx/s_03610701_tiff.tif","Radar_Images/geom/s_0361xx/s_03610701_geom.tab","decreasing","decreasing",4624,"good"
"9349",252.75489,75.162914,-53.24245,-55.92102,163.958902,-54.581735,475.6925392,0.5559829473,"Radar_Images/tiff/s_0251xx/s_02512001_tiff.lbl","Radar_Images/tiff/s_0251xx/s_02512001_tiff.tif","Radar_Images/geom/s_0251xx/s_02512001_geom.tab","decreasing","decreasing",9070,"good"
"10668",119.38111,113.53429,50.020916,9.3948515,116.4577,29.70788375,237.5332864,-32768,"Radar_Images/tiff/s_0267xx/s_02672002_tiff.lbl","Radar_Images/tiff/s_0267xx/s_02672002_tiff.tif","Radar_Images/geom/s_0267xx/s_02672002_geom.tab","decreasing","decreasing",5238,"good"
"11769",235.40645,74.88051,72.903786,77.913578,155.14348,75.408682,804.20157,0.2204816192,"Radar_Images/tiff/s_0322xx/s_03223401_tiff.lbl","Radar_Images/tiff/s_0322xx/s_03223401_tiff.tif","Radar_Images/geom/s_0322xx/s_03223401_geom.tab","decreasing","increasing",3683,"good"
"7170",19.261461,220.3593,78.332489,75.416363,299.8103805,-13.125574,28139.01026,-32768,"Radar_Images/tiff/s_0183xx/s_01831701_tiff.lbl","Radar_Images/tiff/s_0183xx/s_01831701_tiff.tif","Radar_Images/geom/s_0183xx/s_01831701_geom.tab","decreasing","increasing",3304,"good"
"6630",247.09675,242.72553,-19.82716,15.260441,244.91114,-2.2833595,153.3756232,-32768,"Radar_Images/tiff/s_0168xx/s_01685901_tiff.lbl","Radar_Images/tiff/s_0168xx/s_01685901_tiff.tif","Radar_Images/geom/s_0168xx/s_01685901_geom.tab","decreasing","increasing",4526,"good"
"4479",244.81057,77.74707,-69.45353,-72.09518,161.27882,-70.774355,441.3232948,0.07921668142,"Radar_Images/tiff/s_0085xx/s_00853201_tiff.lbl","Radar_Images/tiff/s_0085xx/s_00853201_tiff.tif","Radar_Images/geom/s_0085xx/s_00853201_geom.tab","decreasing","decreasing",4891,"good"
"22000",298.95624,288.88327,-19.80682,-69.78179,293.919755,-44.794305,503.3963736,-32768,"Radar_Images/tiff/s_0567xx/s_05675301_tiff.lbl","Radar_Images/tiff/s_0567xx/s_05675301_tiff.tif","Radar_Images/geom/s_0567xx/s_05675301_geom.tab","decreasing","decreasing",6447,"good"
"19015",23.342663,15.874074,-29.73805,-66.7625,19.6083685,-48.250275,276.5204,-32768,"Radar_Images/tiff/s_0482xx/s_04820501_tiff.lbl","Radar_Images/tiff/s_0482xx/s_04820501_tiff.tif","Radar_Images/geom/s_0482xx/s_04820501_geom.tab","decreasing","decreasing",4776,"good"
"7233",327.45279,160.08452,69.831085,73.0443,243.768655,71.4376925,537.7902357,0.177820608,"Radar_Images/tiff/s_0184xx/s_01845102_tiff.lbl","Radar_Images/tiff/s_0184xx/s_01845102_tiff.tif","Radar_Images/geom/s_0184xx/s_01845102_geom.tab","decreasing","increasing",4723,"good"
"19996",136.56918,119.47105,-82.11959,-57.98827,128.020115,-70.05393,412.6004464,0.09037172049,"Radar_Images/tiff/s_0504xx/s_05047601_tiff.lbl","Radar_Images/tiff/s_0504xx/s_05047601_tiff.tif","Radar_Images/geom/s_0504xx/s_05047601_geom.tab","decreasing","increasing",3147,"good"
"8524",295.59641,128.59753,72.935104,69.965392,212.09697,-18.549752,29563.85982,-32768,"Radar_Images/tiff/s_0229xx/s_02290902_tiff.lbl","Radar_Images/tiff/s_0229xx/s_02290902_tiff.tif","Radar_Images/geom/s_0229xx/s_02290902_geom.tab","decreasing","increasing",4718,"good"
"17068",130.85233,332.58528,74.85215,79.965682,51.718805,77.408916,809.3036247,0.08672245592,"Radar_Images/tiff/s_0447xx/s_04475201_tiff.lbl","Radar_Images/tiff/s_0447xx/s_04475201_tiff.tif","Radar_Images/geom/s_0447xx/s_04475201_geom.tab","decreasing","increasing",3168,"good"
"3833",217.65962,205.62132,75.116653,29.780299,211.64047,52.448476,545.7726304,0.250842154,"Radar_Images/tiff/s_0075xx/s_00759703_tiff.lbl","Radar_Images/tiff/s_0075xx/s_00759703_tiff.tif","Radar_Images/geom/s_0075xx/s_00759703_geom.tab","decreasing","decreasing",5854,"good"
"17118",182.28516,24.12273,74.894844,80.07833,103.203945,77.486587,819.8327416,0.09076632559,"Radar_Images/tiff/s_0448xx/s_04488201_tiff.lbl","Radar_Images/tiff/s_0448xx/s_04488201_tiff.tif","Radar_Images/geom/s_0448xx/s_04488201_geom.tab","decreasing","increasing",3148,"good"
"10792",201.35234,34.445414,72.896736,69.968247,117.898877,-18.5675085,29554.46158,-32768,"Radar_Images/tiff/s_0268xx/s_02684202_tiff.lbl","Radar_Images/tiff/s_0268xx/s_02684202_tiff.tif","Radar_Images/geom/s_0268xx/s_02684202_geom.tab","decreasing","increasing",4722,"good"
"4956",167.48779,359.1881,68.660431,71.646165,83.337945,70.153298,502.4981066,0.1219221354,"Radar_Images/tiff/s_0093xx/s_00933202_tiff.lbl","Radar_Images/tiff/s_0093xx/s_00933202_tiff.tif","Radar_Images/geom/s_0093xx/s_00933202_geom.tab","decreasing","increasing",5054,"good"
"23656",351.12514,346.22295,-29.51075,9.6250395,348.674045,-9.94285525,191.8510759,-32768,"Radar_Images/tiff/s_0611xx/s_06116201_tiff.lbl","Radar_Images/tiff/s_0611xx/s_06116201_tiff.tif","Radar_Images/geom/s_0611xx/s_06116201_geom.tab","decreasing","increasing",5047,"good"
"19336",43.935558,32.048454,74.844894,29.741263,37.992006,52.2930785,536.1515525,0.09522379935,"Radar_Images/tiff/s_0488xx/s_04885001_tiff.lbl","Radar_Images/tiff/s_0488xx/s_04885001_tiff.tif","Radar_Images/geom/s_0488xx/s_04885001_geom.tab","decreasing","decreasing",5824,"good"
"13104",105.36927,101.38677,-39.4497,-9.976838,103.37802,-24.713269,117.3756729,-32768,"Radar_Images/tiff/s_0354xx/s_03547001_tiff.lbl","Radar_Images/tiff/s_0354xx/s_03547001_tiff.tif","Radar_Images/geom/s_0354xx/s_03547001_geom.tab","decreasing","increasing",3801,"good"
"13952",329.87393,321.28377,-3.521343,-59.72784,325.57885,-31.6245915,482.8228023,-32768,"Radar_Images/tiff/s_0365xx/s_03655001_tiff.lbl","Radar_Images/tiff/s_0365xx/s_03655001_tiff.tif","Radar_Images/geom/s_0365xx/s_03655001_geom.tab","decreasing","decreasing",7247,"good"
"9893",282.11636,278.20801,29.641117,-0.991523,280.162185,14.324797,119.7230785,-32768,"Radar_Images/tiff/s_0258xx/s_02587003_tiff.lbl","Radar_Images/tiff/s_0258xx/s_02587003_tiff.tif","Radar_Images/geom/s_0258xx/s_02587003_geom.tab","decreasing","decreasing",3951,"good"
"12053",178.07146,20.837581,-77.76642,-77.89706,99.4545205,-77.83174,20.54103395,0.06335694343,"Radar_Images/tiff/s_0330xx/s_03302102_tiff.lbl","Radar_Images/tiff/s_0330xx/s_03302102_tiff.tif","Radar_Images/geom/s_0330xx/s_03302102_geom.tab","decreasing","decreasing",3054,"good"
"3885",198.73459,193.39415,59.807213,29.835391,196.06437,44.821302,160.0627171,0.190842703,"Radar_Images/tiff/s_0076xx/s_00763702_tiff.lbl","Radar_Images/tiff/s_0076xx/s_00763702_tiff.tif","Radar_Images/geom/s_0076xx/s_00763702_geom.tab","decreasing","decreasing",3865,"good"
"2916",83.412994,73.268681,-19.78661,-69.69895,78.3408375,-44.74278,506.3263995,-32768,"Radar_Images/tiff/s_0067xx/s_00679801_tiff.lbl","Radar_Images/tiff/s_0067xx/s_00679801_tiff.tif","Radar_Images/geom/s_0067xx/s_00679801_geom.tab","decreasing","decreasing",6440,"good"
"5158",182.14154,7.2418238,59.515739,62.513131,94.6916819,61.014435,524.2430101,0.6588571072,"Radar_Images/tiff/s_0100xx/s_01007002_tiff.lbl","Radar_Images/tiff/s_0100xx/s_01007002_tiff.tif","Radar_Images/geom/s_0100xx/s_01007002_geom.tab","decreasing","increasing",7412,"good"
"21314",170.12396,166.52955,48.710201,24.798045,168.326755,36.754123,85.95009265,-32768,"Radar_Images/tiff/s_0555xx/s_05557001_tiff.lbl","Radar_Images/tiff/s_0555xx/s_05557001_tiff.tif","Radar_Images/geom/s_0555xx/s_05557001_geom.tab","decreasing","decreasing",3083,"good"
"12899",156.44589,147.42464,0.0111374,-59.68377,151.935265,-29.8363163,538.5226834,-32768,"Radar_Images/tiff/s_0351xx/s_03511901_tiff.lbl","Radar_Images/tiff/s_0351xx/s_03511901_tiff.tif","Radar_Images/geom/s_0351xx/s_03511901_geom.tab","decreasing","decreasing",7697,"good"
"22052",259.36584,103.12389,74.9459,79.91077,181.244865,77.428335,775.7209703,0.126377821,"Radar_Images/tiff/s_0568xx/s_05682601_tiff.lbl","Radar_Images/tiff/s_0568xx/s_05682601_tiff.tif","Radar_Images/geom/s_0568xx/s_05682601_geom.tab","decreasing","increasing",3152,"good"
"21988",88.636337,74.952408,74.848991,17.596495,81.7943725,46.222743,783.4390903,0.2034303546,"Radar_Images/tiff/s_0567xx/s_05673401_tiff.lbl","Radar_Images/tiff/s_0567xx/s_05673401_tiff.tif","Radar_Images/geom/s_0567xx/s_05673401_geom.tab","decreasing","decreasing",7390,"good"
