"","long_start","long_end","lat_start","lat_end","center_long","center_lat","area","depth","lbl","tif","tab","long_dir","lat_dir","width","corrupt"
"22632",272.94232,262.68209,-19.83835,-69.81536,267.812205,-44.826855,512.7756173,-32768,"Radar_Images/tiff/s_0583xx/s_05836301_tiff.lbl","Radar_Images/tiff/s_0583xx/s_05836301_tiff.tif","Radar_Images/geom/s_0583xx/s_05836301_geom.tab","decreasing","decreasing",6449,"good"
"17681",25.395094,15.352892,-19.85081,-69.82857,20.373993,-44.83969,501.8867614,-32768,"Radar_Images/tiff/s_0460xx/s_04600301_tiff.lbl","Radar_Images/tiff/s_0460xx/s_04600301_tiff.tif","Radar_Images/geom/s_0460xx/s_04600301_geom.tab","decreasing","decreasing",6447,"good"
"6193",61.107613,49.135865,74.920158,29.523365,55.121739,52.2217615,543.4789658,0.489925623,"Radar_Images/tiff/s_0140xx/s_01409001_tiff.lbl","Radar_Images/tiff/s_0140xx/s_01409001_tiff.tif","Radar_Images/geom/s_0140xx/s_01409001_geom.tab","decreasing","decreasing",5862,"good"
"3352",313.96133,305.01693,-72.87944,-39.80931,309.48913,-56.344375,295.7924708,-32768,"Radar_Images/tiff/s_0072xx/s_00720501_tiff.lbl","Radar_Images/tiff/s_0072xx/s_00720501_tiff.tif","Radar_Images/geom/s_0072xx/s_00720501_geom.tab","decreasing","increasing",4271,"good"
"9386",54.367344,50.212554,31.177771,-1.168004,52.289949,15.0048835,134.3899025,-32768,"Radar_Images/tiff/s_0252xx/s_02521901_tiff.lbl","Radar_Images/tiff/s_0252xx/s_02521901_tiff.tif","Radar_Images/geom/s_0252xx/s_02521901_geom.tab","decreasing","decreasing",4172,"good"
"13994",22.903319,13.55464,-19.45235,49.702339,18.2289795,15.1249945,646.5049888,-32768,"Radar_Images/tiff/s_0366xx/s_03660702_tiff.lbl","Radar_Images/tiff/s_0366xx/s_03660702_tiff.tif","Radar_Images/geom/s_0366xx/s_03660702_geom.tab","decreasing","increasing",8917,"good"
"18743",206.18301,41.215026,-71.99463,-73.78396,123.699018,-72.889295,295.1821628,0.072711676,"Radar_Images/tiff/s_0476xx/s_04763101_tiff.lbl","Radar_Images/tiff/s_0476xx/s_04763101_tiff.tif","Radar_Images/geom/s_0476xx/s_04763101_geom.tab","decreasing","decreasing",4343,"good"
"16183",85.37075,81.670531,29.216669,0.2753401,83.5206405,14.74600455,107.0892551,-32768,"Radar_Images/tiff/s_0407xx/s_04076502_tiff.lbl","Radar_Images/tiff/s_0407xx/s_04076502_tiff.tif","Radar_Images/geom/s_0407xx/s_04076502_geom.tab","decreasing","decreasing",3733,"good"
"12520",163.00612,159.24072,-0.035383,29.686031,161.12342,14.825324,111.9130123,-32768,"Radar_Images/tiff/s_0342xx/s_03428102_tiff.lbl","Radar_Images/tiff/s_0342xx/s_03428102_tiff.tif","Radar_Images/geom/s_0342xx/s_03428102_geom.tab","decreasing","increasing",3833,"good"
"12346",174.62329,165.64037,-0.025224,-59.71617,170.13183,-29.870697,536.1989926,-32768,"Radar_Images/tiff/s_0337xx/s_03374701_tiff.lbl","Radar_Images/tiff/s_0337xx/s_03374701_tiff.tif","Radar_Images/geom/s_0337xx/s_03374701_geom.tab","decreasing","decreasing",7696,"good"
"22595",304.41065,299.69007,-3.951908,-39.60797,302.05036,-21.779939,168.3172932,-32768,"Radar_Images/tiff/s_0582xx/s_05829601_tiff.lbl","Radar_Images/tiff/s_0582xx/s_05829601_tiff.tif","Radar_Images/geom/s_0582xx/s_05829601_geom.tab","decreasing","decreasing",4598,"good"
"10691",124.44228,118.61075,50.034813,9.4157831,121.526515,29.72529805,236.8710914,-32768,"Radar_Images/tiff/s_0267xx/s_02673302_tiff.lbl","Radar_Images/tiff/s_0267xx/s_02673302_tiff.tif","Radar_Images/geom/s_0267xx/s_02673302_geom.tab","decreasing","decreasing",5237,"good"
"13559",281.85809,120.7417,71.913376,77.966138,201.299895,74.939757,975.199163,0.133671045,"Radar_Images/tiff/s_0361xx/s_03610902_tiff.lbl","Radar_Images/tiff/s_0361xx/s_03610902_tiff.tif","Radar_Images/geom/s_0361xx/s_03610902_geom.tab","decreasing","increasing",3805,"good"
"9315",196.03217,184.15872,75.109772,29.740002,190.095445,52.424887,538.6956956,0.290762901,"Radar_Images/tiff/s_0250xx/s_02505601_tiff.lbl","Radar_Images/tiff/s_0250xx/s_02505601_tiff.tif","Radar_Images/geom/s_0250xx/s_02505601_geom.tab","decreasing","decreasing",5857,"good"
"18313",181.73837,174.29829,-29.69516,-66.7211,178.01833,-48.20813,275.4759557,-32768,"Radar_Images/tiff/s_0469xx/s_04697301_tiff.lbl","Radar_Images/tiff/s_0469xx/s_04697301_tiff.tif","Radar_Images/geom/s_0469xx/s_04697301_geom.tab","decreasing","decreasing",4776,"good"
"19714",310.81757,307.03033,29.67684,-0.04207,308.92395,14.817385,112.5526447,-32768,"Radar_Images/tiff/s_0496xx/s_04963102_tiff.lbl","Radar_Images/tiff/s_0496xx/s_04963102_tiff.tif","Radar_Images/geom/s_0496xx/s_04963102_geom.tab","decreasing","decreasing",3833,"good"
"8189",105.592,298.65463,72.878792,69.972334,22.123315,-18.574437,29563.53015,0.111432657,"Radar_Images/tiff/s_0219xx/s_02192701_tiff.lbl","Radar_Images/tiff/s_0219xx/s_02192701_tiff.tif","Radar_Images/geom/s_0219xx/s_02192701_geom.tab","decreasing","increasing",4724,"good"
"11259",13.561382,9.8870648,30.599293,1.6992556,11.7242234,16.1492743,106.1879045,-32768,"Radar_Images/tiff/s_0275xx/s_02751501_tiff.lbl","Radar_Images/tiff/s_0275xx/s_02751501_tiff.tif","Radar_Images/geom/s_0275xx/s_02751501_geom.tab","decreasing","decreasing",3727,"good"
"9295",337.81104,333.9525,29.814573,-0.78502,335.88177,14.5147765,118.0697536,-32768,"Radar_Images/tiff/s_0250xx/s_02502401_tiff.lbl","Radar_Images/tiff/s_0250xx/s_02502401_tiff.tif","Radar_Images/geom/s_0250xx/s_02502401_geom.tab","decreasing","decreasing",3946,"good"
"23040",240.41844,236.07977,14.830548,-19.79604,238.249105,-2.482746,150.2333386,-32768,"Radar_Images/tiff/s_0594xx/s_05940601_tiff.lbl","Radar_Images/tiff/s_0594xx/s_05940601_tiff.tif","Radar_Images/geom/s_0594xx/s_05940601_geom.tab","decreasing","decreasing",4467,"good"
"7523",105.85061,100.72998,49.732433,14.918392,103.290295,32.3254125,178.2698228,-32768,"Radar_Images/tiff/s_0193xx/s_01932301_tiff.lbl","Radar_Images/tiff/s_0193xx/s_01932301_tiff.tif","Radar_Images/geom/s_0193xx/s_01932301_geom.tab","decreasing","decreasing",4489,"good"
"21754",348.91907,337.24603,29.751541,74.8927,343.08255,52.3221205,526.9345547,0.800000012,"Radar_Images/tiff/s_0562xx/s_05625601_tiff.lbl","Radar_Images/tiff/s_0562xx/s_05625601_tiff.tif","Radar_Images/geom/s_0562xx/s_05625601_geom.tab","decreasing","increasing",5827,"good"
"7257",226.49594,59.773742,72.781639,70.021326,143.134841,-18.5985175,29549.79019,0.104885362,"Radar_Images/tiff/s_0184xx/s_01848101_tiff.lbl","Radar_Images/tiff/s_0184xx/s_01848101_tiff.tif","Radar_Images/geom/s_0184xx/s_01848101_geom.tab","decreasing","increasing",4729,"good"
"9578",30.457825,225.6117,74.364006,71.603256,308.0347625,-17.016369,29217.20356,0.119966641,"Radar_Images/tiff/s_0254xx/s_02549001_tiff.lbl","Radar_Images/tiff/s_0254xx/s_02549001_tiff.tif","Radar_Images/geom/s_0254xx/s_02549001_geom.tab","decreasing","increasing",4318,"good"
"3620",103.97702,96.440446,-72.87506,-48.79716,100.208733,-60.83611,181.4648751,0.173176542,"Radar_Images/tiff/s_0074xx/s_00745002_tiff.lbl","Radar_Images/tiff/s_0074xx/s_00745002_tiff.tif","Radar_Images/geom/s_0074xx/s_00745002_geom.tab","decreasing","increasing",3113,"good"
"18345",119.89322,114.65452,-30.10206,-59.56644,117.27387,-44.83425,154.3550475,-32768,"Radar_Images/tiff/s_0470xx/s_04702801_tiff.lbl","Radar_Images/tiff/s_0470xx/s_04702801_tiff.tif","Radar_Images/geom/s_0470xx/s_04702801_geom.tab","decreasing","decreasing",3800,"good"
"18012",185.64435,28.810169,74.899918,80.024769,107.2272595,77.4623435,803.7518093,0.079411879,"Radar_Images/tiff/s_0465xx/s_04651701_tiff.lbl","Radar_Images/tiff/s_0465xx/s_04651701_tiff.tif","Radar_Images/geom/s_0465xx/s_04651701_geom.tab","decreasing","increasing",3147,"good"
"5484",79.721535,75.927181,-0.049463,29.605758,77.824358,14.7781475,112.5224064,-32768,"Radar_Images/tiff/s_0120xx/s_01205201_tiff.lbl","Radar_Images/tiff/s_0120xx/s_01205201_tiff.tif","Radar_Images/geom/s_0120xx/s_01205201_geom.tab","decreasing","increasing",3825,"good"
"14135",11.171703,2.585109,-3.553592,-59.745,6.878406,-31.649296,482.4928068,-32768,"Radar_Images/tiff/s_0367xx/s_03679901_tiff.lbl","Radar_Images/tiff/s_0367xx/s_03679901_tiff.tif","Radar_Images/geom/s_0367xx/s_03679901_geom.tab","decreasing","decreasing",7245,"good"
"2999",222.99306,216.4059,-19.75381,-59.62444,219.69948,-39.689125,262.6342191,-32768,"Radar_Images/tiff/s_0068xx/s_00687201_tiff.lbl","Radar_Images/tiff/s_0068xx/s_00687201_tiff.tif","Radar_Images/geom/s_0068xx/s_00687201_geom.tab","decreasing","decreasing",5141,"good"
"15066",97.903137,94.080882,29.723776,0.0010456,95.9920095,14.8624108,113.6078549,-32768,"Radar_Images/tiff/s_0382xx/s_03820602_tiff.lbl","Radar_Images/tiff/s_0382xx/s_03820602_tiff.tif","Radar_Images/geom/s_0382xx/s_03820602_geom.tab","decreasing","decreasing",3834,"good"
"12537",169.63486,7.9989116,71.958504,77.982666,88.8168858,74.970585,973.7211382,0.124552384,"Radar_Images/tiff/s_0343xx/s_03433301_tiff.lbl","Radar_Images/tiff/s_0343xx/s_03433301_tiff.tif","Radar_Images/geom/s_0343xx/s_03433301_geom.tab","decreasing","increasing",3800,"good"
"22618",269.18619,265.35517,29.720627,-0.001749,267.27068,14.859439,113.8670169,-32768,"Radar_Images/tiff/s_0583xx/s_05833601_tiff.lbl","Radar_Images/tiff/s_0583xx/s_05833601_tiff.tif","Radar_Images/geom/s_0583xx/s_05833601_geom.tab","decreasing","decreasing",3834,"good"
"12468",71.670817,62.466943,0.0131425,-59.6797,67.06888,-29.83327875,549.4054011,-32768,"Radar_Images/tiff/s_0341xx/s_03412001_tiff.lbl","Radar_Images/tiff/s_0341xx/s_03412001_tiff.tif","Radar_Images/geom/s_0341xx/s_03412001_geom.tab","decreasing","decreasing",7699,"good"
"20973",223.43089,211.5711,74.861397,29.724589,217.500995,52.292993,535.3130642,0.127293974,"Radar_Images/tiff/s_0549xx/s_05490902_tiff.lbl","Radar_Images/tiff/s_0549xx/s_05490902_tiff.tif","Radar_Images/geom/s_0549xx/s_05490902_geom.tab","decreasing","decreasing",5828,"good"
"8989",296.01981,284.04335,75.03019,29.653429,290.03158,52.3418095,543.452963,0.394811422,"Radar_Images/tiff/s_0242xx/s_02424801_tiff.lbl","Radar_Images/tiff/s_0242xx/s_02424801_tiff.tif","Radar_Images/geom/s_0242xx/s_02424801_geom.tab","decreasing","decreasing",5859,"good"
"9797",182.53314,173.74488,-2.480574,-60.14961,178.13901,-31.315092,506.8104823,-32768,"Radar_Images/tiff/s_0257xx/s_02576901_tiff.lbl","Radar_Images/tiff/s_0257xx/s_02576901_tiff.tif","Radar_Images/geom/s_0257xx/s_02576901_geom.tab","decreasing","decreasing",7435,"good"
"923",145.60384,142.70319,12.911339,-10.83699,144.153515,1.0371745,68.88559051,-32768,"Radar_Images/tiff/s_0036xx/s_00368301_tiff.lbl","Radar_Images/tiff/s_0036xx/s_00368301_tiff.tif","Radar_Images/geom/s_0036xx/s_00368301_geom.tab","decreasing","decreasing",3063,"good"
"5210",73.639053,267.09434,72.741455,70.078331,350.3666965,-18.590107,29534.51912,0.101193562,"Radar_Images/tiff/s_0104xx/s_01044302_tiff.lbl","Radar_Images/tiff/s_0104xx/s_01044302_tiff.tif","Radar_Images/geom/s_0104xx/s_01044302_geom.tab","decreasing","increasing",4726,"good"
"7499",165.49164,156.75565,-0.748725,-59.25062,161.123645,-29.9996725,511.0719697,-32768,"Radar_Images/tiff/s_0192xx/s_01928201_tiff.lbl","Radar_Images/tiff/s_0192xx/s_01928201_tiff.tif","Radar_Images/geom/s_0192xx/s_01928201_geom.tab","decreasing","decreasing",7542,"good"
"1242",43.343849,228.51137,62.037399,59.301524,315.9276095,60.6694615,478.3198085,0.180827171,"Radar_Images/tiff/s_0043xx/s_00430002_tiff.lbl","Radar_Images/tiff/s_0043xx/s_00430002_tiff.tif","Radar_Images/geom/s_0043xx/s_00430002_geom.tab","decreasing","decreasing",7500,"good"
"24035",71.376434,59.156655,74.838081,29.702621,65.2665445,52.270351,551.5453463,0.704262793,"Radar_Images/tiff/s_0623xx/s_06239201_tiff.lbl","Radar_Images/tiff/s_0623xx/s_06239201_tiff.tif","Radar_Images/geom/s_0623xx/s_06239201_geom.tab","decreasing","decreasing",5831,"good"
"11021",184.6883,6.821821,-53.11131,-56.17939,95.7550605,-54.64535,545.7085869,0.607295513,"Radar_Images/tiff/s_0272xx/s_02720601_tiff.lbl","Radar_Images/tiff/s_0272xx/s_02720601_tiff.tif","Radar_Images/geom/s_0272xx/s_02720601_geom.tab","decreasing","decreasing",9054,"good"
"2016",267.68065,93.20047,-59.58614,-62.23883,180.44056,-60.912485,462.8418287,0.470301867,"Radar_Images/tiff/s_0057xx/s_00572301_tiff.lbl","Radar_Images/tiff/s_0057xx/s_00572301_tiff.tif","Radar_Images/geom/s_0057xx/s_00572301_geom.tab","decreasing","decreasing",7440,"good"
"13370",11.676051,210.10755,-71.84848,-77.99126,290.8918005,-74.91987,992.4797566,0.03924378,"Radar_Images/tiff/s_0359xx/s_03591502_tiff.lbl","Radar_Images/tiff/s_0359xx/s_03591502_tiff.tif","Radar_Images/geom/s_0359xx/s_03591502_geom.tab","decreasing","decreasing",3813,"good"
"21549",258.48517,246.42672,74.844063,29.713228,252.455945,52.2786455,544.2079173,0.093433641,"Radar_Images/tiff/s_0559xx/s_05591001_tiff.lbl","Radar_Images/tiff/s_0559xx/s_05591001_tiff.tif","Radar_Images/geom/s_0559xx/s_05591001_geom.tab","decreasing","decreasing",5829,"good"
"18658",233.20586,77.17953,74.851349,79.982017,155.192695,77.416683,800.5192985,0.113712683,"Radar_Images/tiff/s_0474xx/s_04749101_tiff.lbl","Radar_Images/tiff/s_0474xx/s_04749101_tiff.tif","Radar_Images/geom/s_0474xx/s_04749101_geom.tab","decreasing","increasing",3154,"good"
"6588",20.008806,16.325281,37.762703,10.014751,18.1670435,23.888727,102.2102749,-32768,"Radar_Images/tiff/s_0167xx/s_01676802_tiff.lbl","Radar_Images/tiff/s_0167xx/s_01676802_tiff.tif","Radar_Images/geom/s_0167xx/s_01676802_geom.tab","decreasing","decreasing",3578,"good"
"15165",198.34174,194.56647,29.735285,0.0145465,196.454105,14.87491575,112.2038124,-32768,"Radar_Images/tiff/s_0383xx/s_03838701_tiff.lbl","Radar_Images/tiff/s_0383xx/s_03838701_tiff.tif","Radar_Images/geom/s_0383xx/s_03838701_geom.tab","decreasing","decreasing",3833,"good"
"18537",47.26063,242.71541,-71.99063,-73.92021,324.98802,-72.95542,317.5031656,0.066597342,"Radar_Images/tiff/s_0472xx/s_04729401_tiff.lbl","Radar_Images/tiff/s_0472xx/s_04729401_tiff.tif","Radar_Images/geom/s_0472xx/s_04729401_geom.tab","decreasing","decreasing",4324,"good"
"14895",301.55169,140.06127,-71.91753,-77.90175,220.80648,-74.90964,966.3942012,0.072577327,"Radar_Images/tiff/s_0378xx/s_03785601_tiff.lbl","Radar_Images/tiff/s_0378xx/s_03785601_tiff.tif","Radar_Images/geom/s_0378xx/s_03785601_geom.tab","decreasing","decreasing",3815,"good"
"12737",194.27531,190.50587,0.021794,29.743191,192.39059,14.8824925,112.0330227,-32768,"Radar_Images/tiff/s_0348xx/s_03486001_tiff.lbl","Radar_Images/tiff/s_0348xx/s_03486001_tiff.tif","Radar_Images/geom/s_0348xx/s_03486001_geom.tab","decreasing","increasing",3833,"good"
"19639",13.069328,7.904087,-30.09732,-59.40969,10.4867075,-44.753505,151.4054553,-32768,"Radar_Images/tiff/s_0494xx/s_04945801_tiff.lbl","Radar_Images/tiff/s_0494xx/s_04945801_tiff.tif","Radar_Images/geom/s_0494xx/s_04945801_geom.tab","decreasing","decreasing",3780,"good"
"18299",176.67409,169.23603,-29.72556,-66.75233,172.95506,-48.238945,275.4073369,-32768,"Radar_Images/tiff/s_0469xx/s_04696001_tiff.lbl","Radar_Images/tiff/s_0469xx/s_04696001_tiff.tif","Radar_Images/geom/s_0469xx/s_04696001_geom.tab","decreasing","decreasing",4776,"good"
"22579",80.242661,76.403327,29.761627,0.0410962,78.322994,14.9013616,114.1070444,-32768,"Radar_Images/tiff/s_0582xx/s_05827701_tiff.lbl","Radar_Images/tiff/s_0582xx/s_05827701_tiff.tif","Radar_Images/geom/s_0582xx/s_05827701_geom.tab","decreasing","decreasing",3834,"good"
"11474",52.171476,234.52078,-53.21296,-55.9885,323.346128,-54.60073,493.0766128,0.635304511,"Radar_Images/tiff/s_0279xx/s_02792301_tiff.lbl","Radar_Images/tiff/s_0279xx/s_02792301_tiff.tif","Radar_Images/geom/s_0279xx/s_02792301_geom.tab","decreasing","decreasing",9065,"good"
"1256",167.81738,0.1812137,-69.30152,-72.33225,83.99929685,-70.816885,508.0599583,0.136513919,"Radar_Images/tiff/s_0043xx/s_00434201_tiff.lbl","Radar_Images/tiff/s_0043xx/s_00434201_tiff.tif","Radar_Images/geom/s_0043xx/s_00434201_geom.tab","decreasing","decreasing",4883,"good"
"22809",238.79888,234.46226,-19.7811,14.845757,236.63057,-2.4676715,150.1635206,-32768,"Radar_Images/tiff/s_0588xx/s_05883202_tiff.lbl","Radar_Images/tiff/s_0588xx/s_05883202_tiff.tif","Radar_Images/geom/s_0588xx/s_05883202_geom.tab","decreasing","increasing",4467,"good"
"10917",22.128386,18.441264,30.577393,1.6553003,20.284825,16.11634665,106.6392843,-32768,"Radar_Images/tiff/s_0269xx/s_02697401_tiff.lbl","Radar_Images/tiff/s_0269xx/s_02697401_tiff.tif","Radar_Images/geom/s_0269xx/s_02697401_geom.tab","decreasing","decreasing",3730,"good"
"13645",218.19663,213.53266,28.343071,-8.545328,215.864645,9.8988715,172.0463863,-32768,"Radar_Images/tiff/s_0361xx/s_03618401_tiff.lbl","Radar_Images/tiff/s_0361xx/s_03618401_tiff.tif","Radar_Images/geom/s_0361xx/s_03618401_geom.tab","decreasing","decreasing",4758,"good"
"7220",233.45634,66.747194,72.796097,70.014092,150.101767,-18.5949055,29543.8606,0.124095686,"Radar_Images/tiff/s_0184xx/s_01842801_tiff.lbl","Radar_Images/tiff/s_0184xx/s_01842801_tiff.tif","Radar_Images/geom/s_0184xx/s_01842801_geom.tab","decreasing","increasing",4728,"good"
"21000",335.78848,324.06554,74.844009,29.722526,329.92701,52.2832675,528.9564379,0.675080299,"Radar_Images/tiff/s_0549xx/s_05498401_tiff.lbl","Radar_Images/tiff/s_0549xx/s_05498401_tiff.tif","Radar_Images/geom/s_0549xx/s_05498401_geom.tab","decreasing","decreasing",5825,"good"
"12617",343.237,334.2483,-0.046609,-59.73577,338.74265,-29.8911895,536.5279615,-32768,"Radar_Images/tiff/s_0345xx/s_03453201_tiff.lbl","Radar_Images/tiff/s_0345xx/s_03453201_tiff.tif","Radar_Images/geom/s_0345xx/s_03453201_geom.tab","decreasing","decreasing",7696,"good"
"23950",157.49448,153.69516,29.687689,-0.029538,155.59482,14.8290755,112.9052549,-32768,"Radar_Images/tiff/s_0622xx/s_06221701_tiff.lbl","Radar_Images/tiff/s_0622xx/s_06221701_tiff.tif","Radar_Images/geom/s_0622xx/s_06221701_geom.tab","decreasing","decreasing",3833,"good"
"14538",17.64311,215.98313,71.830215,77.9377,296.81312,74.8839575,987.335903,0.138073832,"Radar_Images/tiff/s_0373xx/s_03734502_tiff.lbl","Radar_Images/tiff/s_0373xx/s_03734502_tiff.tif","Radar_Images/geom/s_0373xx/s_03734502_geom.tab","decreasing","increasing",3822,"good"
"9648",328.3013,324.63222,29.759596,0.8452045,326.46676,15.30240025,106.0892156,-32768,"Radar_Images/tiff/s_0255xx/s_02556502_tiff.lbl","Radar_Images/tiff/s_0255xx/s_02556502_tiff.tif","Radar_Images/geom/s_0255xx/s_02556502_geom.tab","decreasing","decreasing",3729,"good"
"13687",140.56464,322.51686,-52.7646,-55.37289,51.54075,-54.068745,464.4002441,-32768,"Radar_Images/tiff/s_0362xx/s_03622701_tiff.lbl","Radar_Images/tiff/s_0362xx/s_03622701_tiff.tif","Radar_Images/geom/s_0362xx/s_03622701_geom.tab","decreasing","decreasing",9202,"good"
"17883",27.780054,17.757696,-19.80829,-69.77817,22.768875,-44.79323,500.8160266,-32768,"Radar_Images/tiff/s_0462xx/s_04629301_tiff.lbl","Radar_Images/tiff/s_0462xx/s_04629301_tiff.tif","Radar_Images/geom/s_0462xx/s_04629301_geom.tab","decreasing","decreasing",6446,"good"
"10162",9.6789293,6.0261396,29.831524,0.9146278,7.85253445,15.3730759,105.6273406,-32768,"Radar_Images/tiff/s_0262xx/s_02623603_tiff.lbl","Radar_Images/tiff/s_0262xx/s_02623603_tiff.tif","Radar_Images/geom/s_0262xx/s_02623603_geom.tab","decreasing","decreasing",3729,"good"
"3988",122.71347,315.88665,69.994644,72.883118,39.30006,71.438881,481.8749321,0.090723127,"Radar_Images/tiff/s_0077xx/s_00771203_tiff.lbl","Radar_Images/tiff/s_0077xx/s_00771203_tiff.tif","Radar_Images/geom/s_0077xx/s_00771203_geom.tab","decreasing","increasing",4720,"good"
"20961",254.79807,244.6545,-19.79994,-69.77786,249.726285,-44.7889,506.95453,-32768,"Radar_Images/tiff/s_0548xx/s_05489501_tiff.lbl","Radar_Images/tiff/s_0548xx/s_05489501_tiff.tif","Radar_Images/geom/s_0548xx/s_05489501_geom.tab","decreasing","decreasing",6448,"good"
"18600",313.61865,301.66584,74.881798,29.782216,307.642245,52.332007,539.0667347,0.800000012,"Radar_Images/tiff/s_0474xx/s_04740301_tiff.lbl","Radar_Images/tiff/s_0474xx/s_04740301_tiff.tif","Radar_Images/geom/s_0474xx/s_04740301_geom.tab","decreasing","decreasing",5824,"good"
"22613",203.27621,193.23591,-19.84823,-69.82606,198.25606,-44.837145,501.7924065,-32768,"Radar_Images/tiff/s_0583xx/s_05832601_tiff.lbl","Radar_Images/tiff/s_0583xx/s_05832601_tiff.tif","Radar_Images/geom/s_0583xx/s_05832601_geom.tab","decreasing","decreasing",6447,"good"
"16688",167.08411,158.74353,-3.570803,-59.68143,162.91382,-31.6261165,467.9951733,-32768,"Radar_Images/tiff/s_0428xx/s_04283301_tiff.lbl","Radar_Images/tiff/s_0428xx/s_04283301_tiff.tif","Radar_Images/geom/s_0428xx/s_04283301_geom.tab","decreasing","decreasing",7232,"good"
"7335",260.24109,93.639918,72.761642,70.068305,176.940504,-18.5850265,29539.49786,0.086614102,"Radar_Images/tiff/s_0186xx/s_01863801_tiff.lbl","Radar_Images/tiff/s_0186xx/s_01863801_tiff.tif","Radar_Images/geom/s_0186xx/s_01863801_geom.tab","decreasing","increasing",4725,"good"
"8281",36.399635,229.74886,72.814354,70.057199,313.0742475,-18.5642235,29537.65748,0.094802171,"Radar_Images/tiff/s_0222xx/s_02224601_tiff.lbl","Radar_Images/tiff/s_0222xx/s_02224601_tiff.tif","Radar_Images/geom/s_0222xx/s_02224601_geom.tab","decreasing","increasing",4720,"good"
"17188",336.34714,324.9245,74.876656,29.773719,330.63582,52.3251875,515.1946123,0.800000012,"Radar_Images/tiff/s_0450xx/s_04505501_tiff.lbl","Radar_Images/tiff/s_0450xx/s_04505501_tiff.tif","Radar_Images/geom/s_0450xx/s_04505501_geom.tab","decreasing","decreasing",5820,"good"
"14248",192.51452,12.221047,-46.04302,-50.51247,102.3677835,-48.277745,805.8126629,0.517124534,"Radar_Images/tiff/s_0369xx/s_03692401_tiff.lbl","Radar_Images/tiff/s_0369xx/s_03692401_tiff.tif","Radar_Images/geom/s_0369xx/s_03692401_geom.tab","decreasing","decreasing",10689,"good"
"15126",63.036892,59.217954,30.610367,1.0269038,61.127423,15.8186354,112.9774118,-32768,"Radar_Images/tiff/s_0383xx/s_03832601_tiff.lbl","Radar_Images/tiff/s_0383xx/s_03832601_tiff.tif","Radar_Images/geom/s_0383xx/s_03832601_geom.tab","decreasing","decreasing",3816,"good"
"9929",118.17101,311.30681,72.885536,69.994608,34.73891,-18.559928,29553.16361,0.100716919,"Radar_Images/tiff/s_0259xx/s_02592202_tiff.lbl","Radar_Images/tiff/s_0259xx/s_02592202_tiff.tif","Radar_Images/geom/s_0259xx/s_02592202_geom.tab","decreasing","increasing",4720,"good"
"4396",183.93453,179.97294,-9.822198,-39.56414,181.953735,-24.693169,117.82538,-32768,"Radar_Images/tiff/s_0084xx/s_00841601_tiff.lbl","Radar_Images/tiff/s_0084xx/s_00841601_tiff.tif","Radar_Images/geom/s_0084xx/s_00841601_geom.tab","decreasing","decreasing",3835,"good"
"13951",344.176,182.36272,-71.87656,-77.97253,263.26936,-74.924545,986.4089005,0.035204504,"Radar_Images/tiff/s_0365xx/s_03654902_tiff.lbl","Radar_Images/tiff/s_0365xx/s_03654902_tiff.tif","Radar_Images/geom/s_0365xx/s_03654902_geom.tab","decreasing","decreasing",3813,"good"
"18903",139.69398,343.06721,74.879379,80.029197,61.380595,77.454288,806.5993594,0.129300028,"Radar_Images/tiff/s_0480xx/s_04803501_tiff.lbl","Radar_Images/tiff/s_0480xx/s_04803501_tiff.tif","Radar_Images/geom/s_0480xx/s_04803501_geom.tab","decreasing","increasing",3148,"good"
"2483",199.54289,188.99745,-14.82446,-69.69413,194.27017,-42.259295,578.6248128,-32768,"Radar_Images/tiff/s_0062xx/s_00624001_tiff.lbl","Radar_Images/tiff/s_0062xx/s_00624001_tiff.tif","Radar_Images/geom/s_0062xx/s_00624001_geom.tab","decreasing","decreasing",7077,"good"
"4476",214.95638,48.160898,70.004593,72.864466,131.558639,71.4345295,477.0138955,0.110987827,"Radar_Images/tiff/s_0085xx/s_00852602_tiff.lbl","Radar_Images/tiff/s_0085xx/s_00852602_tiff.tif","Radar_Images/geom/s_0085xx/s_00852602_geom.tab","decreasing","increasing",4721,"good"
"16575",13.197117,215.15251,74.999321,79.959931,294.1748135,77.479626,783.9976579,0.109236836,"Radar_Images/tiff/s_0424xx/s_04247501_tiff.lbl","Radar_Images/tiff/s_0424xx/s_04247501_tiff.tif","Radar_Images/geom/s_0424xx/s_04247501_geom.tab","decreasing","increasing",3149,"good"
"10446",121.72952,118.03744,30.634548,1.7445343,119.88348,16.18954115,106.6642418,-32768,"Radar_Images/tiff/s_0265xx/s_02652202_tiff.lbl","Radar_Images/tiff/s_0265xx/s_02652202_tiff.tif","Radar_Images/geom/s_0265xx/s_02652202_geom.tab","decreasing","decreasing",3726,"good"
"15873",274.03796,269.54507,19.798973,49.678841,271.791515,34.738907,134.2469601,-32768,"Radar_Images/tiff/s_0397xx/s_03977601_tiff.lbl","Radar_Images/tiff/s_0397xx/s_03977601_tiff.tif","Radar_Images/geom/s_0397xx/s_03977601_geom.tab","decreasing","increasing",3853,"good"
